time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
1.23,2.192454e-05,2.1476595950868887e-05,2.08174043210935e-05,2.0221490983359653e-05,1.9738829456331317e-05,1.9381325141852603e-05,1.914990545228822e-05,1.9031106488896637e-05
1.24,2.228895e-05,2.1844185087656762e-05,2.119279291110311e-05,2.0607386993776503e-05,2.0134479940959612e-05,1.9784458033785273e-05,1.9557766988469016e-05,1.9441320059722898e-05
1.25,2.2656690000000002e-05,2.2215431181667258e-05,2.1571658227344918e-05,2.0996599208711983e-05,2.0533602224787008e-05,2.0191158773265633e-05,1.996902427367322e-05,1.985445275072465e-05
1.26,2.3027730000000002e-05,2.2590388759283163e-05,2.195410916679051e-05,2.1389093775892248e-05,2.093610909214554e-05,2.0601316824874036e-05,2.03835707489276e-05,2.0270468755232114e-05
1.27,2.340205e-05,2.2969072371373498e-05,2.2340254579205816e-05,2.1784874654793664e-05,2.1341917345483824e-05,2.101482365306826e-05,2.0801295736174352e-05,2.068935988439573e-05
1.28,2.377964e-05,2.33514653092423e-05,2.2730189682833362e-05,2.218398652615931e-05,2.1750951235299652e-05,2.1431570977866755e-05,2.122209251224998e-05,2.111113947979853e-05
1.29,2.4160459999999997e-05,2.3737493273392164e-05,2.312394692496574e-05,2.258647203770682e-05,2.216311022318938e-05,2.18514100143179e-05,2.1645828113951473e-05,2.153579680703907e-05
1.3,2.45445e-05,2.4127092921446336e-05,2.3521546744752815e-05,2.2992416829917746e-05,2.2578332299774235e-05,2.227420695705417e-05,2.207240568567719e-05,2.196334608819792e-05
1.31,2.493174e-05,2.452018318463411e-05,2.3922959247295063e-05,2.3401894923920067e-05,2.299656081498041e-05,2.2699807086023024e-05,2.250172819729319e-05,2.2393781551860183e-05
1.32,2.532216e-05,2.4916692179736508e-05,2.4328129927161205e-05,2.381497180006418e-05,2.341776666031487e-05,2.312806237015629e-05,2.2933717135952525e-05,2.282709307791803e-05
1.33,2.571573e-05,2.5316556593094706e-05,2.4736985672504335e-05,2.4231686723852536e-05,2.3841942817330816e-05,2.355883997123652e-05,2.336830525135769e-05,2.326326065052177e-05
1.34,2.611239e-05,2.5719705308427082e-05,2.5149429431780936e-05,2.4652027933163853e-05,2.426908245018763e-05,2.3992020204460606e-05,2.3805416174444617e-05,2.3702238080751936e-05
1.35,2.651208e-05,2.6126089158698725e-05,2.5565382159126217e-05,2.5075963095528363e-05,2.469920323086519e-05,2.4427541761542263e-05,2.4244994306635735e-05,2.414398642816762e-05
1.36,2.691472e-05,2.6535640011885665e-05,2.5984751409029793e-05,2.5503405996997116e-05,2.5132301384083965e-05,2.486537204256342e-05,2.468696792102145e-05,2.4588437582120497e-05
1.37,2.732029e-05,2.6948316881515253e-05,2.6407480157482046e-05,2.5934272729738098e-05,2.556839248452752e-05,2.530555507242714e-05,2.51313008427587e-05,2.5035542343536915e-05
1.3800000000000001,2.7728760000000002e-05,2.7364020062325964e-05,2.6833453474858506e-05,2.6368402755523674e-05,2.600741822853741e-05,2.574811416387614e-05,2.5577909509024185e-05,2.548518070271024e-05
1.3900000000000001,2.81402e-05,2.778271496609391e-05,2.726260722628628e-05,2.680568460809988e-05,2.6449362073767182e-05,2.6193153269254728e-05,2.6026785751116114e-05,2.593727728411769e-05
1.4000000000000001,2.8554650000000003e-05,2.820433003061631e-05,2.769480998029028e-05,2.724595186448657e-05,2.6894140950219483e-05,2.6640728005670845e-05,2.6477890463351714e-05,2.639169065703082e-05
1.41,2.897217e-05,2.86288394060438e-05,2.8129937294797902e-05,2.7689064054883504e-05,2.7341687339351774e-05,2.7090906049006638e-05,2.6931231587647114e-05,2.684829319821207e-05
1.42,2.939281e-05,2.9056258118761266e-05,2.856787177114777e-05,2.8134904131966183e-05,2.779195113754897e-05,2.7543751687966297e-05,2.7386856418950004e-05,2.7306973305457056e-05
