time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.24,8.468093e-07,9.04604217127098e-07,1.0494454516886241e-06,1.2527794411610391e-06,1.4876012248309784e-06,1.7212053430431812e-06,1.9170890000908648e-06,2.0377911277691075e-06
0.245,8.819294999999999e-07,9.337465853634048e-07,1.0688401287187436e-06,1.2619798113683434e-06,1.4875676921491283e-06,1.713658137359168e-06,1.905448688984113e-06,2.026506011988835e-06
0.25,9.17855e-07,9.634391129330108e-07,1.0886325698174066e-06,1.2714449053146367e-06,1.487567718657359e-06,1.70592635412486e-06,1.8932399737962834e-06,2.0142979288021004e-06
0.255,9.543808e-07,9.937829213812672e-07,1.1089166749969277e-06,1.2812769002444986e-06,1.4877073911526595e-06,1.6981268853645159e-06,1.8806171369310952e-06,2.0012512182997587e-06
0.26,9.914628e-07,1.0248253798973513e-06,1.129741855726759e-06,1.2915289632002917e-06,1.4880477815103411e-06,1.6903283743094725e-06,1.867685376644198e-06,1.98740873928647e-06
0.265,1.0293040000000001e-06,1.0564192017253e-06,1.1509694149155925e-06,1.3020612032684503e-06,1.4884602398644392e-06,1.6824077581791188e-06,1.854354401216717e-06,1.9726282675503657e-06
0.27,1.067953e-06,1.0885493863239084e-06,1.1725880440072257e-06,1.3128592005481696e-06,1.488943666485808e-06,1.6743689421789376e-06,1.8406545997213322e-06,1.956901001332218e-06
0.275,1.107182e-06,1.1213181605563274e-06,1.1947013029204686e-06,1.324022752728338e-06,1.4896126069841194e-06,1.6663321519519656e-06,1.8267245931081017e-06,1.940340844349072e-06
0.28,1.146946e-06,1.154822450932328e-06,1.2174162166311363e-06,1.3356527979280726e-06,1.4905838732076243e-06,1.65842131966567e-06,1.8126975549688188e-06,1.9230717054543023e-06
0.28500000000000003,1.1875570000000002e-06,1.1888476126562475e-06,1.2405335192880593e-06,1.3475417663898292e-06,1.4916658904074425e-06,1.6504537011520678e-06,1.7983904960002383e-06,1.9049169421406888e-06
0.29,1.229075e-06,1.2233374854279256e-06,1.2639991045044719e-06,1.3596296606140033e-06,1.4928132812401522e-06,1.6423944768766842e-06,1.7837593895054103e-06,1.885853886714847e-06
0.295,1.2711999999999998e-06,1.2585547959539485e-06,1.2880700127659072e-06,1.3721715478826744e-06,1.4942943363306285e-06,1.634523910478241e-06,1.769067809312567e-06,1.8661812196851094e-06
0.3,1.313894e-06,1.2944333344691273e-06,1.3126820216137618e-06,1.3851016026560024e-06,1.4960556215105567e-06,1.6268009253973676e-06,1.7542525731541618e-06,1.8458826687946092e-06
0.305,1.3574400000000002e-06,1.3308915694368065e-06,1.3377566914830047e-06,1.3983402411435426e-06,1.4980287598170075e-06,1.619168592199037e-06,1.7392316790565236e-06,1.824932481427125e-06
0.31,1.4019e-06,1.367824602142628e-06,1.363181076637409e-06,1.411776820335232e-06,1.5001126899917128e-06,1.6115351924905065e-06,1.7238881460802355e-06,1.8032765154326026e-06
0.315,1.446897e-06,1.405424686074455e-06,1.3891306434368888e-06,1.4255933394187697e-06,1.5024977709460388e-06,1.604097212580551e-06,1.7083959215711737e-06,1.7811552866302573e-06
0.32,1.492256e-06,1.4438553551550333e-06,1.4157659349622666e-06,1.4399565616031502e-06,1.5053591783874036e-06,1.5970316438960578e-06,1.6929149283389456e-06,1.7587961854995993e-06
0.325,1.538373e-06,1.482833181720493e-06,1.4428139242762544e-06,1.4545968459054063e-06,1.508435625294569e-06,1.590073758633386e-06,1.6771709932566757e-06,1.735990706967739e-06
