time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
1.19,1.3449112e-06,1.3064398462635804e-06,1.2488890175252819e-06,1.196055753047139e-06,1.1527505543653103e-06,1.1202928218362856e-06,1.0987445360581615e-06,1.087216696402056e-06
1.2,1.3696778e-06,1.3315006213922088e-06,1.2744752575069289e-06,1.2222954029753542e-06,1.1796261198952377e-06,1.1476984054092235e-06,1.1265543301670866e-06,1.1152802781085326e-06
1.21,1.3946963e-06,1.3568113146457983e-06,1.3003296667148904e-06,1.2488182847514936e-06,1.2068099310688381e-06,1.1754137843502806e-06,1.1546642399861542e-06,1.1436369928192404e-06
1.22,1.4199565e-06,1.3823794730703828e-06,1.3264622847826166e-06,1.2756298474897795e-06,1.2343016125119464e-06,1.2034404136416822e-06,1.1830753727795841e-06,1.1722846974469973e-06
1.23,1.4454706e-06,1.4082006031611932e-06,1.3528695261360616e-06,1.3027240533317861e-06,1.2620874587775315e-06,1.2317667176936822e-06,1.2117763794067894e-06,1.2012091827186324e-06
1.24,1.4712167e-06,1.4342858922602143e-06,1.3795610640481923e-06,1.3301099626214923e-06,1.290168304339554e-06,1.2603949285868327e-06,1.2407703925292452e-06,1.230411415760866e-06
1.25,1.4972051e-06,1.4606345383708268e-06,1.406536138941746e-06,1.3577863071821232e-06,1.3185357177297077e-06,1.289316354013501e-06,1.2700502851532142e-06,1.2598830903544164e-06
1.26,1.5234567e-06,1.487244554359894e-06,1.433792230278477e-06,1.385749716628718e-06,1.3471811351531703e-06,1.3185200661944477e-06,1.299607095953149e-06,1.289615312322438e-06
1.27,1.5499689e-06,1.5141235894613722e-06,1.461334315134079e-06,1.4140042016091417e-06,1.376105681141717e-06,1.3480029312180695e-06,1.3294395996793866e-06,1.319608370160898e-06
1.28,1.5767523999999998e-06,1.5412698140769948e-06,1.4891564244651756e-06,1.4425423046866239e-06,1.4053011620492178e-06,1.3777512793248134e-06,1.359535416185248e-06,1.3498528896933114e-06
1.29,1.6037812000000002e-06,1.5686945127532123e-06,1.5172648970328652e-06,1.4713683671697155e-06,1.4347727177768516e-06,1.407764555065216e-06,1.3898941957939162e-06,1.3803528443001764e-06
1.3,1.6310543e-06,1.5963940524973349e-06,1.5456546881574863e-06,1.500474105371527e-06,1.4645136555069664e-06,1.438031135657705e-06,1.4205032399251124e-06,1.4111007300309097e-06
1.31,1.6585567e-06,1.6243713693199977e-06,1.5743308746036409e-06,1.5298607090237273e-06,1.4945264745460965e-06,1.468550140279123e-06,1.4513594678678062e-06,1.4420988390286715e-06
1.32,1.6862992000000001e-06,1.6526170196725127e-06,1.603290385163734e-06,1.5595214136480644e-06,1.5248045530047742e-06,1.499313490689109e-06,1.482452009757347e-06,1.4733410117372695e-06
