time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.465,1.3222e-06,1.2345967165378068e-06,1.097402633011766e-06,9.698427156184574e-07,8.655948636555621e-07,7.872392991902208e-07,7.337174614048289e-07,7.030705408229867e-07
0.47000000000000003,1.35107e-06,1.2643016853009751e-06,1.1284625287608864e-06,1.0027031199198142e-06,9.002240435024933e-07,8.235422596919067e-07,7.712126307073509e-07,7.413602591109453e-07
0.47500000000000003,1.3801380000000001e-06,1.2944694188364472e-06,1.1599857962978043e-06,1.0360379075096388e-06,9.353347036340359e-07,8.602532706551842e-07,8.091290092757561e-07,7.801006221213655e-07
0.48,1.40948e-06,1.325024914042757e-06,1.1919535704184835e-06,1.0697992362990552e-06,9.70884982627154e-07,8.973235580669194e-07,8.474221690241801e-07,8.19236411642768e-07
0.485,1.439189e-06,1.355914875952384e-06,1.224366059858259e-06,1.1039662567236117e-06,1.0068490943999694e-06,9.34732613838659e-07,8.860682639616466e-07,8.587347190202455e-07
0.49,1.469252e-06,1.38711193618435e-06,1.2572268714372242e-06,1.1385387032639392e-06,1.0432092118593303e-06,9.724792071256417e-07,9.250556388550958e-07,8.985768185436653e-07
0.495,1.499584e-06,1.4186560031487695e-06,1.2905831596214062e-06,1.1735775400982295e-06,1.0799995006336009e-06,1.0106211337402132e-06,9.644273374467476e-07,9.387999871349543e-07
0.5,1.5302130000000001e-06,1.450548391994699e-06,1.324431950180369e-06,1.2091041677176262e-06,1.1172125353473338e-06,1.049175069497128e-06,1.0041849592015204e-06,9.794001116184696e-07
0.505,1.56124e-06,1.482690737847156e-06,1.3586547000263838e-06,1.2450292623736792e-06,1.154735437763049e-06,1.088045983800903e-06,1.044221945189455e-06,1.0202637377755767e-06
0.51,1.592619e-06,1.515156791415865e-06,1.3932819638520628e-06,1.2814137770273528e-06,1.1926171655415737e-06,1.1272895218768904e-06,1.0845886271441253e-06,1.0614324981329804e-06
0.515,1.624257e-06,1.5480109376713333e-06,1.4283341079491596e-06,1.3182992900924932e-06,1.230904307284531e-06,1.1669456023915031e-06,1.125326492868431e-06,1.102937674636191e-06
0.52,1.656203e-06,1.5812310867441226e-06,1.4637619084219564e-06,1.3556402195612983e-06,1.2695744045540893e-06,1.2069731396094598e-06,1.1664011475638173e-06,1.1447343733973075e-06
0.525,1.6885270000000001e-06,1.6147670553839e-06,1.4994982688302976e-06,1.3933575585470762e-06,1.308584910515005e-06,1.247304125960545e-06,1.2077526968636664e-06,1.1867537766126952e-06
0.53,1.721176e-06,1.648682190870165e-06,1.535592750560645e-06,1.431479999211056e-06,1.348006381999931e-06,1.2879840900720381e-06,1.2494318272900027e-06,1.2290411908936506e-06
0.535,1.754085e-06,1.6829844557174673e-06,1.572052953688408e-06,1.469988650629058e-06,1.3878592230983245e-06,1.3290158734512206e-06,1.2914399337365383e-06,1.27159754231141e-06
