time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.485,4.001604e-06,3.7530235760593316e-06,3.406706902213922e-06,3.0716773025569337e-06,2.7689860105930797e-06,2.530550692808165e-06,2.3625853558973767e-06,2.269814363103529e-06
0.49,4.077412e-06,3.8288146462315945e-06,3.4806398474612852e-06,3.154833647687437e-06,2.856094572629706e-06,2.617904185459967e-06,2.4538520857104794e-06,2.360105700689232e-06
0.495,4.150502e-06,3.907179051122831e-06,3.556132963014872e-06,3.2384018970275406e-06,2.9450118615520634e-06,2.7073379608511037e-06,2.5468927734910877e-06,2.4526473323767206e-06
0.5,4.2217630000000004e-06,3.987098473957495e-06,3.6336696754013727e-06,3.321999406514807e-06,3.0353266404134245e-06,2.798919594195836e-06,2.641288988527496e-06,2.5473155221032215e-06
0.505,4.292803e-06,4.067241800571634e-06,3.71340076515255e-06,3.4052509298376974e-06,3.1263840344291744e-06,2.892430603756472e-06,2.7365329105763603e-06,2.643744435623501e-06
0.51,4.364572000000001e-06,4.146898201662896e-06,3.7955932529513758e-06,3.4884349717585276e-06,3.2179375534311096e-06,2.9879356820138594e-06,2.8326696282934033e-06,2.741932343301543e-06
0.515,4.4372e-06,4.225844219553052e-06,3.880269869523047e-06,3.5721651414274746e-06,3.309908393858973e-06,3.08547081944512e-06,2.930006730796213e-06,2.8419556064926028e-06
0.52,4.510571e-06,4.304043790064158e-06,3.966939127381756e-06,3.6569942806197946e-06,3.4021267546634575e-06,3.1847389547272166e-06,3.028772437669475e-06,2.9436724045456202e-06
0.525,4.584549e-06,4.381786851686362e-06,4.054927368797293e-06,3.743507527550283e-06,3.494585667235619e-06,3.2853585517580344e-06,3.129271222501417e-06,3.0469576920351833e-06
0.53,4.659302e-06,4.459714899660931e-06,4.14369768427658e-06,3.8323560680533515e-06,3.5876169726127423e-06,3.38708323297003e-06,3.23196992805086e-06,3.1518873881804284e-06
0.535,4.735997e-06,4.538315277302458e-06,4.2326214126756325e-06,3.92377500933977e-06,3.6814925169203896e-06,3.489493350647903e-06,3.3370394510682637e-06,3.25837671381871e-06
0.54,4.816237e-06,4.617528470589777e-06,4.32069062756676e-06,4.017151245611193e-06,3.775990538474136e-06,3.5916855288326214e-06,3.443908087348247e-06,3.3658074089579005e-06
0.545,4.900147e-06,4.697939705154429e-06,4.407712788878485e-06,4.11219237487747e-06,3.871486063452324e-06,3.693494121141952e-06,3.552391411476152e-06,3.4741907845543743e-06
0.55,4.986003e-06,4.780499001950185e-06,4.494191577130047e-06,4.208832596163394e-06,3.968733941412098e-06,3.795382114961545e-06,3.662559710112519e-06,3.5840169038320954e-06
0.555,5.071434e-06,4.865445774180912e-06,4.580493868191456e-06,4.306466833795281e-06,4.067956587154213e-06,3.897588812033251e-06,3.773938806925782e-06,3.6953852009911644e-06
0.56,5.154313e-06,4.9528207125547405e-06,4.667486950704717e-06,4.404737246595113e-06,4.169476726804437e-06,4.000764099459631e-06,3.886266935790109e-06,3.808650486720114e-06
0.5650000000000001,5.233737e-06,5.042064471167993e-06,4.756084809198828e-06,4.503304167423795e-06,4.273350703872369e-06,4.105544792386895e-06,3.999241088031362e-06,3.9240384814458605e-06
0.5700000000000001,5.310714e-06,5.131932607399257e-06,4.846837046008037e-06,4.601716788028547e-06,4.379139646994186e-06,4.212220404836114e-06,4.112367152925276e-06,4.041371333124198e-06
0.5750000000000001,5.387181e-06,5.220871333475234e-06,4.93974155316687e-06,4.699511209116956e-06,4.485972499224952e-06,4.320660400816547e-06,4.225049330388022e-06,4.160065261490979e-06
0.58,5.46431e-06,5.30818907407759e-06,5.034891844428147e-06,4.797037009846826e-06,4.59343036984217e-06,4.431054576779907e-06,4.3374372976080446e-06,4.279940414260309e-06
0.585,5.542245000000001e-06,5.3938971159758835e-06,5.132138538424906e-06,4.895085798983711e-06,4.7013333282000116e-06,4.543572690452626e-06,4.450112624854867e-06,4.400936122686648e-06
0.59,5.620889e-06,5.4782319527331055e-06,5.230756698369491e-06,4.994322245903924e-06,4.80939433659402e-06,4.657936086644793e-06,4.563595746235624e-06,4.522711883749669e-06
0.595,5.700189e-06,5.561703225105649e-06,5.329808420292862e-06,5.0953008226649894e-06,4.917462957201762e-06,4.773648756072717e-06,4.67842762099689e-06,4.644874206634161e-06
0.6,5.780050999999999e-06,5.6450503472148964e-06,5.428488246658608e-06,5.198453190744375e-06,5.0256845383308964e-06,4.890223664844508e-06,4.795187362692352e-06,4.767164965038171e-06
0.605,5.860744999999999e-06,5.7291424914895715e-06,5.526398471982513e-06,5.304079656801176e-06,5.13456410023437e-06,5.007383822261702e-06,4.914465697680495e-06,4.889598066903571e-06
0.61,5.943415e-06,5.814273456439442e-06,5.623067833906384e-06,5.411732271266581e-06,5.244301890732872e-06,5.124576466770764e-06,5.036180454254284e-06,5.011896618887629e-06
0.615,6.0289689999999996e-06,5.900271672803544e-06,5.718023064496917e-06,5.52033849526767e-06,5.354761804993236e-06,5.241120185547094e-06,5.159599584117409e-06,5.133568507495152e-06
0.62,6.116451e-06,5.987718236249065e-06,5.8119042526429175e-06,5.629495820765424e-06,5.466556041792697e-06,5.357422964754235e-06,5.284543057699363e-06,5.255077161077446e-06
0.625,6.203394000000001e-06,6.076899081091286e-06,5.905471219768885e-06,5.738678959952265e-06,5.580048259114292e-06,5.474036524583327e-06,5.4105388087740436e-06,5.376884635608426e-06
0.63,6.287297e-06,6.167818699475559e-06,5.999697249759662e-06,5.847539381705106e-06,5.695489108876774e-06,5.591748450590877e-06,5.537116619101158e-06,5.499570619218962e-06
