time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.465,2.2714100000000002e-06,2.0593779238573348e-06,1.7270082479412333e-06,1.4259661823286627e-06,1.1582979902452206e-06,9.222677995191522e-07,7.39504148909928e-07,6.355858327920141e-07
0.47000000000000003,2.3167430000000003e-06,2.0994635132701777e-06,1.7587638353538558e-06,1.4476466887154657e-06,1.1710477682528477e-06,9.287769820289296e-07,7.407500431608055e-07,6.331995835878968e-07
0.47500000000000003,2.3641490000000002e-06,2.1396244676016587e-06,1.7911068707765825e-06,1.4695623179442292e-06,1.1840329640072196e-06,9.357003016220925e-07,7.428031723143955e-07,6.31675967652853e-07
0.48,2.413656e-06,2.1800042639221167e-06,1.8240072213138732e-06,1.4917753204245974e-06,1.1973190565571715e-06,9.430730507830639e-07,7.456990742739541e-07,6.310764741664112e-07
0.485,2.4653959999999996e-06,2.220787480399513e-06,1.8573926292385398e-06,1.5143386036625225e-06,1.210951789432716e-06,9.509179684200822e-07,7.494494917627117e-07,6.31444994187535e-07
0.49,2.5194e-06,2.2619916447371117e-06,1.890957238954038e-06,1.5370899481534786e-06,1.2247569313408802e-06,9.590437223711038e-07,7.53842004500931e-07,6.326060218874026e-07
0.495,2.574611e-06,2.3036459728110414e-06,1.9243678031697614e-06,1.559841371116178e-06,1.238536786535513e-06,9.672394419905771e-07,7.586365269736091e-07,6.343593201458837e-07
0.5,2.628382e-06,2.3463522478713265e-06,1.957907488909352e-06,1.5829969107512616e-06,1.2526975901971944e-06,9.758999424652282e-07,7.641931898204346e-07,6.371057678388672e-07
0.505,2.678203e-06,2.390805281191993e-06,1.9921350546656555e-06,1.607173985393005e-06,1.2678809645285862e-06,9.85654986789255e-07,7.711043789431673e-07,6.414772239198704e-07
0.51,2.7241690000000003e-06,2.436867590418801e-06,2.027043414245668e-06,1.632334295779365e-06,1.2840983078733647e-06,9.965021261216316e-07,7.793296257648802e-07,6.474691160158928e-07
0.515,2.7686680000000002e-06,2.4834970007721816e-06,2.061925111937827e-06,1.657659832877474e-06,1.300599094729847e-06,1.0076755252699345e-06,7.880655890421845e-07,6.543082409751438e-07
0.52,2.813276e-06,2.530036769179541e-06,2.096520554955132e-06,1.6827448476748516e-06,1.317048576663548e-06,1.01882675640742e-06,7.969277566329321e-07,6.616327567861956e-07
0.525,2.857601e-06,2.5770193244050595e-06,2.1317580327170522e-06,1.708374384954104e-06,1.334294825227128e-06,1.0307959138789295e-06,8.06722773728343e-07,6.702633606337236e-07
0.53,2.901663e-06,2.6243682514802545e-06,2.167966497551234e-06,1.734752104460376e-06,1.352588780216227e-06,1.0438342759554229e-06,8.176721122977108e-07,6.804260288382224e-07
0.535,2.9469229999999997e-06,2.6712141676395812e-06,2.2046375922864827e-06,1.7612806055130206e-06,1.3713552962306472e-06,1.057376412201756e-06,8.291846399688252e-07,6.915237868178863e-07
0.54,2.9945839999999997e-06,2.7173174442024946e-06,2.2417521664307855e-06,1.787917606388807e-06,1.3905413855338613e-06,1.0713889266669507e-06,8.412060177421662e-07,7.034857747420335e-07
0.545,3.044819e-06,2.7628457843282546e-06,2.279517753013281e-06,1.8149298353691877e-06,1.4103691435676218e-06,1.0861224108343472e-06,8.539717641197258e-07,7.165204761331531e-07
0.55,3.097494e-06,2.8079541855941023e-06,2.317958299206416e-06,1.842478008964165e-06,1.43092652436147e-06,1.101698927901587e-06,8.675958962313077e-07,7.307048622345893e-07
0.555,3.152735e-06,2.8527891713549125e-06,2.3569401484371827e-06,1.870626075628822e-06,1.4521868296988168e-06,1.1181265187609852e-06,8.820863681966358e-07,7.460007004129431e-07
0.56,3.2106069999999998e-06,2.897354244108526e-06,2.39605727393483e-06,1.899204682869673e-06,1.473885112928756e-06,1.135169952913304e-06,8.972163415012817e-07,7.621271461906852e-07
0.5650000000000001,3.269839e-06,2.941722719785213e-06,2.4348806982132544e-06,1.9280341452148623e-06,1.4957561881061576e-06,1.1525834286917996e-06,9.127568833228466e-07,7.78795297793336e-07
0.5700000000000001,3.327214e-06,2.9866654993040993e-06,2.473694377280444e-06,1.957621041934613e-06,1.5182489065007429e-06,1.1708206715206983e-06,9.291864860430617e-07,7.964201415595811e-07
0.5750000000000001,3.379611e-06,3.0330832973486943e-06,2.513105589499261e-06,1.9887143085179873e-06,1.5420995823314158e-06,1.1906056432276824e-06,9.472601519947637e-07,8.156924395044004e-07
0.58,3.42702e-06,3.08098224461745e-06,2.5531373774726026e-06,2.0213553615230445e-06,1.5673902010336108e-06,1.211990325344492e-06,9.670638341535267e-07,8.366360556946731e-07
0.585,3.4726839999999998e-06,3.1293999399669876e-06,2.5930960246917877e-06,2.054749863665862e-06,1.5934129163053743e-06,1.2342226245207227e-06,9.87877456678574e-07,8.584738734265466e-07
0.59,3.519728e-06,3.1773761446657253e-06,2.632361372127893e-06,2.0881077301613092e-06,1.619491669602074e-06,1.256575544858059e-06,1.0089987985939824e-06,8.804546080870741e-07
0.595,3.568145e-06,3.2250310452135543e-06,2.671340786854135e-06,2.1216511946463396e-06,1.645971925736494e-06,1.2793466146315728e-06,1.0307385048987494e-06,9.028505942064329e-07
0.6,3.6160849999999998e-06,3.2731997347092507e-06,2.711129595969551e-06,2.156296625399277e-06,1.673890655125573e-06,1.3035364867757766e-06,1.0540955669405454e-06,9.266353622889122e-07
0.605,3.663429e-06,3.3217013123811563e-06,2.7518381507427168e-06,2.1919815326239176e-06,1.7032934326955582e-06,1.3291717586947887e-06,1.0790779805865057e-06,9.518051661619652e-07
0.61,3.712109e-06,3.3696027968835785e-06,2.7927957493917564e-06,2.227886194343861e-06,1.7334424295276785e-06,1.355516531456084e-06,1.1049133225811896e-06,9.775891705501412e-07
0.615,3.763598e-06,3.4168024431103096e-06,2.8340240882631126e-06,2.263942351595912e-06,1.7643129372592404e-06,1.3825711005361675e-06,1.1315486819290177e-06,1.0039480942526615e-06
0.62,3.818052e-06,3.4636459690828885e-06,2.8758151028209177e-06,2.300430514838425e-06,1.7961868389859796e-06,1.4106646816583496e-06,1.1592470162526044e-06,1.0311684172461821e-06
0.625,3.875296e-06,3.5104076121512813e-06,2.9182309185364632e-06,2.3374754118374385e-06,1.8291520676665134e-06,1.4399502312999858e-06,1.1880872977147256e-06,1.0593594892718149e-06
0.63,3.935508e-06,3.5573271680736975e-06,2.961167849171183e-06,2.37509362496443e-06,1.8631592600371143e-06,1.4704534772082285e-06,1.2180199426597893e-06,1.0885053306815692e-06
0.635,3.9987669999999995e-06,3.60441471289277e-06,3.0041817647697915e-06,2.412998754266316e-06,1.8978391094182227e-06,1.5018810786285697e-06,1.2486818437538537e-06,1.1182758813495443e-06
0.64,4.063467e-06,3.651782964551673e-06,3.04685891201232e-06,2.450947722533124e-06,1.9328635947656196e-06,1.5339724835478324e-06,1.2797549761631548e-06,1.148382135862233e-06
0.645,4.12573e-06,3.700423968895854e-06,3.089719207730017e-06,2.489604116437369e-06,1.9688280290120533e-06,1.567373588801005e-06,1.3118461341146651e-06,1.1794531552833341e-06
0.65,4.182346e-06,3.7514826075058605e-06,3.13369275831154e-06,2.52995720784629e-06,2.0066886795664816e-06,1.6030675195829645e-06,1.3459219803938566e-06,1.2124692555107408e-06
0.655,4.234181e-06,3.804425088011528e-06,3.178391632434502e-06,2.5715544883093586e-06,2.0460025572618457e-06,1.6406104278394472e-06,1.3815460053308351e-06,1.2469979517974972e-06
0.66,4.284538e-06,3.857863239876187e-06,3.2228162631133645e-06,2.613228104503701e-06,2.0856437656436026e-06,1.678849027268313e-06,1.417594153361618e-06,1.2819097017098715e-06
0.665,4.3357060000000004e-06,3.912025592325208e-06,3.2676574046733977e-06,2.655454341335965e-06,2.126145675863833e-06,1.7182695332021885e-06,1.4546002565908572e-06,1.3177249294439768e-06
0.67,4.388593e-06,3.966406854251623e-06,3.31285843066816e-06,2.697961562795368e-06,2.1672927673532607e-06,1.7585982290449629e-06,1.492351843074687e-06,1.3542123717534483e-06
